0.024000	33.559225
0.025000	33.625256
0.026000	33.666058
0.027000	33.750956
0.028000	33.780254
0.029000	33.829195
0.030000	33.922316
0.031000	33.970682
0.032000	34.024563
0.033000	34.034510
0.034000	34.113644
0.035000	34.134558
0.036000	34.214020
0.037000	34.254031
0.038000	34.300651
0.039000	34.343255
0.040000	34.350182
0.041000	34.419117
0.042000	34.473925
0.043000	34.494288
0.044000	34.532399
0.045000	34.557634
0.046000	34.630375
0.047000	34.646994
0.048000	34.701725
0.049000	34.689993
0.050000	34.731236
0.051000	34.780966
0.052000	34.819503
0.053000	34.836309
0.054000	34.882847
0.055000	34.898729
0.056000	34.953389
0.057000	34.967318
0.058000	35.002561
0.059000	35.009898
0.060000	35.030748
0.061000	35.053786
0.062000	35.122707
0.063000	35.142016
0.064000	35.170013
0.065000	35.177050
0.066000	35.183342
0.067000	35.211439
0.068000	35.239792
0.069000	35.254658
0.070000	35.316200
0.071000	35.303834
0.072000	35.348839
0.073000	35.366068
0.074000	35.370464
0.075000	35.419775
0.076000	35.433057
0.077000	35.430074
0.078000	35.465020
0.079000	35.495871
0.080000	35.494976
0.081000	35.530980
0.082000	35.565331
0.083000	35.564782
0.084000	35.588994
0.085000	35.620868
0.086000	35.634207
0.087000	35.638704
0.088000	35.672178
0.089000	35.647705
0.090000	35.681221
0.091000	35.703057
0.092000	35.727394
0.093000	35.723738
0.094000	35.720804
0.095000	35.758993
0.096000	35.754504
0.097000	35.780638
0.098000	35.811407
0.099000	35.797123
0.100000	35.843788
0.101000	35.820652
0.102000	35.872352
0.103000	35.888149
0.104000	35.867678
0.105000	35.901040
0.106000	35.933148
0.107000	35.897889
0.108000	35.914983
0.109000	35.931281
0.110000	35.961196
0.111000	35.977339
0.112000	35.991510
0.113000	35.991971
0.114000	36.010214
0.115000	35.990871
0.116000	36.009657
0.117000	36.048196
0.118000	36.036729
0.119000	36.069223
0.120000	36.084673
0.121000	36.057194
0.122000	36.092127
0.123000	36.108139
0.124000	36.110277
0.125000	36.103193
0.126000	36.146431
0.127000	36.157760
0.128000	36.145246
0.129000	36.163857
0.130000	36.177391
0.131000	36.156260
0.132000	36.160321
0.133000	36.194493
0.134000	36.173142
0.135000	36.182261
0.136000	36.194389
0.137000	36.237682
0.138000	36.223608
0.139000	36.224130
0.140000	36.238880
0.141000	36.236897
0.142000	36.274503
0.143000	36.259758
0.144000	36.266437
0.145000	36.294170
0.146000	36.294386
0.147000	36.311127
0.148000	36.297226
0.149000	36.295398
0.150000	36.321669
0.151000	36.323874
0.152000	36.327445
0.153000	36.328788
0.154000	36.368024
0.155000	36.338694
0.156000	36.360442
0.157000	36.355913
0.158000	36.360053
0.159000	36.350984
0.160000	36.389904
0.161000	36.406689
0.162000	36.389301
0.163000	36.416920
0.164000	36.427072
0.165000	36.404085
0.166000	36.400982
0.167000	36.405241
0.168000	36.416994
0.169000	36.449522
0.170000	36.438545
0.171000	36.458879
0.172000	36.427928
0.173000	36.458502
0.174000	36.460984
0.175000	36.450624
0.176000	36.442564
0.177000	36.461622
0.178000	36.493073
0.179000	36.501455
0.180000	36.511120
0.181000	36.466325
0.182000	36.507060
0.183000	36.479109
0.184000	36.510948
0.185000	36.523883
0.186000	36.529421
0.187000	36.520525
0.188000	36.509354
0.189000	36.539714
0.190000	36.513031
0.191000	36.522318
0.192000	36.512833
0.193000	36.536401
0.194000	36.521736
0.195000	36.566980
0.196000	36.538280
0.197000	36.574797
0.198000	36.538282
0.199000	36.550303
0.200000	36.544997
0.201000	36.583845
0.202000	36.584717
0.203000	36.599228
0.204000	36.602167
0.205000	36.600387
0.206000	36.613444
0.207000	36.606805
0.208000	36.586180
0.209000	36.574518
0.210000	36.613090
0.211000	36.603236
0.212000	36.602336
0.213000	36.628780
0.214000	36.591687
0.215000	36.611038
0.216000	36.601864
0.217000	36.599981
0.218000	36.635486
0.219000	36.649115
0.220000	36.625435
0.221000	36.621199
0.222000	36.657149
0.223000	36.649612
0.224000	36.661977
0.225000	36.667245
0.226000	36.669300
0.227000	36.674891
0.228000	36.647455
0.229000	36.663130
0.230000	36.673775
0.231000	36.666208
0.232000	36.672549
0.233000	36.664403
0.234000	36.667743
0.235000	36.683634
0.236000	36.648989
0.237000	36.694304
0.238000	36.688117
0.239000	36.684537
0.240000	36.693713
0.241000	36.672357
0.242000	36.670598
0.243000	36.695022
0.244000	36.710919
0.245000	36.706817
0.246000	36.686160
0.247000	36.684171
0.248000	36.709893
0.249000	36.710787
0.250000	36.719425
0.251000	36.724457
0.252000	36.693870
0.253000	36.716708
0.254000	36.715057
0.255000	36.689570
0.256000	36.697224
0.257000	36.706371
0.258000	36.706913
0.259000	36.714117
0.260000	36.699218
0.261000	36.724528
0.262000	36.731598
0.263000	36.705643
0.264000	36.717302
0.265000	36.752180
0.266000	36.749034
0.267000	36.707459
0.268000	36.751047
0.269000	36.721674
0.270000	36.732627
0.271000	36.719220
0.272000	36.724716
0.273000	36.754138
0.274000	36.721210
0.275000	36.738300
0.276000	36.749199
0.277000	36.730914
0.278000	36.757306
0.279000	36.753473
0.280000	36.748377
0.281000	36.738552
0.282000	36.748442
0.283000	36.767621
0.284000	36.732140
0.285000	36.762011
0.286000	36.736852
0.287000	36.754876
0.288000	36.784594
0.289000	36.778650
0.290000	36.740320
0.291000	36.775244
0.292000	36.745769
0.293000	36.765428
0.294000	36.785712
0.295000	36.744226
0.296000	36.785431
0.297000	36.784761
0.298000	36.756320
0.299000	36.793330
0.300000	36.782912
0.301000	36.794174
0.302000	36.786410
0.303000	36.776013
0.304000	36.794416
0.305000	36.758266
0.306000	36.755966
0.307000	36.772426
0.308000	36.780923
0.309000	36.768770
0.310000	36.786150
0.311000	36.793373
0.312000	36.801952
0.313000	36.805877
0.314000	36.783829
0.315000	36.782787
0.316000	36.785653
0.317000	36.779961
0.318000	36.787649
0.319000	36.814332
0.320000	36.790029
0.321000	36.792502
0.322000	36.769558
0.323000	36.778864
0.324000	36.814916
0.325000	36.790223
0.326000	36.776599
0.327000	36.789711
0.328000	36.781872
0.329000	36.786110
0.330000	36.806405
0.331000	36.823835
0.332000	36.821763
0.333000	36.779093
0.334000	36.822221
0.335000	36.787223
0.336000	36.828001
0.337000	36.795333
0.338000	36.791015
0.339000	36.827446
0.340000	36.821416
0.341000	36.827701
0.342000	36.818001
0.343000	36.826629
0.344000	36.826501
0.345000	36.801693
0.346000	36.791203
0.347000	36.825237
0.348000	36.819556
0.349000	36.807614
0.350000	36.833939
0.351000	36.834673
0.352000	36.789242
0.353000	36.801963
0.354000	36.792054
0.355000	36.830517
0.356000	36.809484
0.357000	36.819218
0.358000	36.807821
0.359000	36.839683
0.360000	36.821766
0.361000	36.825446
0.362000	36.835691
0.363000	36.813985
0.364000	36.797102
0.365000	36.837445
0.366000	36.829048
0.367000	36.836820
0.368000	36.828990
0.369000	36.830671
0.370000	36.840791
0.371000	36.825805
0.372000	36.813103
0.373000	36.846991
0.374000	36.808025
0.375000	36.812356
0.376000	36.840089
0.377000	36.837333
0.378000	36.809233
0.379000	36.837821
0.380000	36.830753
0.381000	36.848541
0.382000	36.825880
0.383000	36.824994
0.384000	36.830703
0.385000	36.850755
0.386000	36.819583
0.387000	36.815527
0.388000	36.832321
0.389000	36.840436
0.390000	36.807607
0.391000	36.822593
0.392000	36.808530
0.393000	36.820420
0.394000	36.827503
0.395000	36.813223
0.396000	36.808486
0.397000	36.828059
0.398000	36.820400
0.399000	36.816413
0.400000	36.832261
0.401000	36.808058
0.402000	36.848901
0.403000	36.817726
0.404000	36.829344
0.405000	36.844977
0.406000	36.834969
0.407000	36.822399
0.408000	36.847629
0.409000	36.857260
