0.060000	42.256307
0.070000	43.121752
0.080000	43.489156
0.090000	44.593872
0.100000	45.129264
0.110000	45.507602
0.120000	46.216986
0.130000	46.945427
0.140000	47.721932
0.150000	48.275048
0.160000	48.400184
0.170000	49.315810
0.180000	49.799549
0.190000	50.036325
0.200000	50.649532
0.210000	50.760001
0.220000	51.324307
0.230000	51.981121
0.240000	52.315363
0.250000	52.781878
0.260000	53.000391
0.270000	53.048902
0.280000	53.802856
0.290000	54.181806
0.300000	54.380490
0.310000	54.736595
0.320000	55.036649
0.330000	55.159750
0.340000	55.581537
0.350000	55.621554
0.360000	56.163517
0.370000	56.093660
0.380000	56.476502
0.390000	56.614780
0.400000	56.887561
0.410000	57.491951
0.420000	57.663049
0.430000	57.704031
0.440000	58.245104
0.450000	58.006614
0.460000	58.423258
0.470000	58.604452
0.480000	59.001699
0.490000	59.217468
