0.500000	59.186101
0.510000	59.231247
0.520000	59.602020
0.530000	59.744326
0.540000	59.944118
0.550000	59.970344
0.560000	60.492432
0.570000	60.329779
0.580000	60.604813
0.590000	60.832462
0.600000	61.136813
0.610000	61.061416
0.620000	61.503604
0.630000	61.639137
0.640000	61.581211
0.650000	61.675995
0.660000	62.062138
0.670000	62.055938
0.680000	62.467943
0.690000	62.462867
0.700000	62.326198
0.710000	62.801331
0.720000	62.894122
0.730000	62.731813
0.740000	62.911762
0.750000	63.404183
0.760000	63.166884
0.770000	63.210166
0.780000	63.584803
0.790000	63.437869
0.800000	63.844117
0.810000	63.898189
0.820000	64.215823
0.830000	64.205259
0.840000	64.049754
0.850000	64.480068
0.860000	64.312399
0.870000	64.829320
0.880000	64.487240
0.890000	64.928404
0.900000	65.065288
0.910000	65.138436
0.920000	65.089558
0.930000	65.442102
0.940000	65.332252
0.950000	65.506113
0.960000	65.363553
0.970000	65.814622
0.980000	65.718167
0.990000	66.052379
1.000000	66.072549
1.010000	65.889719
1.020000	65.946697
1.030000	66.025492
1.040000	66.173403
1.050000	66.263152
1.060000	66.353457
1.070000	66.555433
1.080000	66.575347
1.090000	66.917361
1.100000	66.888854
1.110000	67.116978
1.120000	67.134503
1.130000	67.202438
1.140000	67.362430
1.150000	67.085364
1.160000	67.165069
1.170000	67.411239
1.180000	67.408284
1.190000	67.679292
1.200000	67.539336
1.210000	67.607004
1.220000	67.885763
1.230000	67.964683
1.240000	68.233101
1.250000	68.306925
1.260000	68.249296
1.270000	68.377311
1.280000	68.220539
1.290000	68.184863
1.300000	68.576572
1.310000	68.581484
1.320000	68.826385
1.330000	68.789994
1.340000	68.958996
1.350000	68.617472
1.360000	68.973820
1.370000	68.828263
1.380000	69.055286
1.390000	69.056549
1.400000	69.175038
1.410000	69.416147
1.420000	69.234061
1.430000	69.136945
1.440000	69.542628
1.450000	69.410833
1.460000	69.534461
1.470000	69.501627
1.480000	69.725831
1.490000	69.908433
1.500000	69.866837
1.510000	69.859739
1.520000	70.134469
1.530000	69.909675
1.540000	69.809153
1.550000	69.883900
1.560000	70.319051
1.570000	70.467264
1.580000	70.413103
1.590000	70.241744
1.600000	70.519090
1.610000	70.270435
1.620000	70.737331
1.630000	70.731274
1.640000	70.473087
1.650000	70.665610
1.660000	70.990025
1.670000	70.664538
1.680000	70.763353
1.690000	70.710041
1.700000	70.813549
1.710000	70.835446
1.720000	71.206460
1.730000	70.940914
1.740000	71.222857
1.750000	71.404434
1.760000	71.105351
1.770000	71.454222
1.780000	71.394623
1.790000	71.427620
1.800000	71.585762
1.810000	71.834472
1.820000	71.452666
1.830000	71.539928
1.840000	71.936692
1.850000	71.574488
1.860000	71.637355
1.870000	71.939675
1.880000	71.716482
1.890000	71.799781
1.900000	71.997818
1.910000	72.117054
1.920000	72.005834
1.930000	72.140162
1.940000	72.453394
1.950000	72.226492
1.960000	72.364947
1.970000	72.233926
1.980000	72.361432
1.990000	72.664244
2.000000	72.768453
2.010000	72.602065
2.020000	72.824737
2.030000	72.802749
2.040000	72.544494
2.050000	72.523423
2.060000	72.963020
2.070000	72.870432
2.080000	72.774769
2.090000	73.056656
2.100000	73.075589
2.110000	73.229445
2.120000	73.014190
2.130000	73.050343
2.140000	73.076410
2.150000	72.980487
2.160000	73.157744
2.170000	73.490691
2.180000	73.181000
2.190000	73.425163
2.200000	73.222676
2.210000	73.658349
2.220000	73.759500
2.230000	73.471319
2.240000	73.479846
2.250000	73.873065
2.260000	73.868674
2.270000	73.879389
2.280000	73.784998
2.290000	73.863935
2.300000	73.907276
2.310000	73.865455
2.320000	74.112698
2.330000	73.814557
2.340000	73.832212
2.350000	74.079576
2.360000	74.134617
2.370000	73.980136
2.380000	74.012860
2.390000	74.008023
2.400000	74.233707
2.410000	74.301758
2.420000	74.098670
2.430000	74.265806
2.440000	74.345257
2.450000	74.219409
2.460000	74.601645
2.470000	74.714238
2.480000	74.538134
2.490000	74.771410
2.500000	74.898781
2.510000	74.658170
2.520000	74.960257
2.530000	74.734231
2.540000	74.657616
2.550000	74.692242
2.560000	75.005994
2.570000	75.136997
2.580000	75.131762
2.590000	74.941409
2.600000	75.250136
2.610000	75.045303
2.620000	75.200415
2.630000	75.128056
2.640000	75.101362
2.650000	75.261093
2.660000	75.316449
2.670000	75.132100
2.680000	75.339710
2.690000	75.573616
2.700000	75.572309
2.710000	75.650933
2.720000	75.515870
2.730000	75.437490
2.740000	75.490863
2.750000	75.306666
2.760000	75.504848
2.770000	75.756243
2.780000	75.728431
2.790000	75.663169
2.800000	75.942945
2.810000	75.995630
2.820000	75.785822
2.830000	75.793849
2.840000	76.004982
2.850000	75.699426
2.860000	76.085762
2.870000	76.078005
2.880000	76.030931
2.890000	75.921552
2.900000	76.095022
2.910000	76.122216
2.920000	75.970196
2.930000	75.927577
